Lake,Year,Season,n_taxa,n_taxa_listed,group,period,island_oikos,in_oikos_core_19,in_focus_23,match_status,name_display
Rosada,2025,Spring,28,,diatom,2025,Pico,True,True,matched,Rosada
Rosada,2025,Summer,31,,diatom,2025,Pico,True,True,matched,Rosada
Rosada,2025,Autumn,33,,diatom,2025,Pico,True,True,matched,Rosada
Rosada,2006,Winter,6,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2008,Spring,9,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2008,Autumn,12,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2009,Winter,6,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2009,Summer,4,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2010,Winter,5,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2010,Summer,4,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2011,Winter,2,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2011,Spring,4,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2011,Summer,6,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2011,Autumn,4,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2012,Winter,3,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2012,Spring,9,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2012,Summer,5,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2012,Autumn,6,156,macro,historical,Pico,True,True,matched,Rosada
Rosada,2018,Spring,10,121.0,macro,2018,Pico,True,True,matched,Rosada
Rosada,2024,Winter,12,,macro,2024,Pico,True,True,matched,Rosada
Rosada,2024,Spring,8,,macro,2024,Pico,True,True,matched,Rosada
Rosada,2024,Summer,7,,macro,2024,Pico,True,True,matched,Rosada
Rosada,2024,Autumn,2,,macro,2024,Pico,True,True,matched,Rosada
Rosada,2025,Winter,10,,macro,2025,Pico,True,True,matched,Rosada
Rosada,2025,Spring,6,,macro,2025,Pico,True,True,matched,Rosada
Rosada,2025,Summer,7,,macro,2025,Pico,True,True,matched,Rosada
Rosada,2025,Autumn,8,,macro,2025,Pico,True,True,matched,Rosada
Rosada,2008,Spring,7,127,macrophyte,historical,Pico,True,True,matched,Rosada
Rosada,2010,Summer,6,127,macrophyte,historical,Pico,True,True,matched,Rosada
Rosada,2011,Summer,7,127,macrophyte,historical,Pico,True,True,matched,Rosada
Rosada,2012,Summer,12,127,macrophyte,historical,Pico,True,True,matched,Rosada
Rosada,2006,Winter,20,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2006,Summer,18,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2008,Spring,20,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2008,Autumn,19,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2009,Winter,22,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2009,Summer,25,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2010,Winter,20,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2010,Summer,22,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2011,Winter,17,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2011,Spring,19,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2011,Summer,23,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2011,Autumn,20,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2012,Winter,17,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2012,Spring,21,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2012,Summer,22,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2012,Autumn,19,279,phyto,historical,Pico,True,True,matched,Rosada
Rosada,2018,Winter,21,,phyto,2018,Pico,True,True,matched,Rosada
Rosada,2018,Summer,21,,phyto,2018,Pico,True,True,matched,Rosada
Rosada,2018,Autumn,20,,phyto,2018,Pico,True,True,matched,Rosada
Rosada,2024,Winter,17,,phyto,2024,Pico,True,True,matched,Rosada
Rosada,2024,Spring,14,,phyto,2024,Pico,True,True,matched,Rosada
Rosada,2024,Summer,12,,phyto,2024,Pico,True,True,matched,Rosada
Rosada,2024,Autumn,8,,phyto,2024,Pico,True,True,matched,Rosada
Rosada,2025,Winter,7,,phyto,2025,Pico,True,True,matched,Rosada
Rosada,2025,Spring,11,,phyto,2025,Pico,True,True,matched,Rosada
Rosada,2025,Summer,7,,phyto,2025,Pico,True,True,matched,Rosada
Rosada,2025,Autumn,9,,phyto,2025,Pico,True,True,matched,Rosada
Rosada,2024,Winter,21,,phyto_incl_bacillariophyta,2024,Pico,True,True,matched,Rosada
Rosada,2024,Spring,17,,phyto_incl_bacillariophyta,2024,Pico,True,True,matched,Rosada
Rosada,2024,Summer,12,,phyto_incl_bacillariophyta,2024,Pico,True,True,matched,Rosada
Rosada,2024,Autumn,11,,phyto_incl_bacillariophyta,2024,Pico,True,True,matched,Rosada
Rosada,2025,Winter,8,,phyto_incl_bacillariophyta,2025,Pico,True,True,matched,Rosada
Rosada,2025,Spring,12,,phyto_incl_bacillariophyta,2025,Pico,True,True,matched,Rosada
Rosada,2025,Summer,7,,phyto_incl_bacillariophyta,2025,Pico,True,True,matched,Rosada
Rosada,2025,Autumn,11,,phyto_incl_bacillariophyta,2025,Pico,True,True,matched,Rosada
Rosada,2011,Summer,12,110,zoo,historical,Pico,True,True,matched,Rosada
Rosada,2025,Spring,7,,zoo,2025,Pico,True,True,matched,Rosada
Azul,2003,Autumn,39,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Winter,45,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Spring,45,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Summer,43,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Winter,56,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Spring,41,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Summer,37,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Winter,31,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Spring,43,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Summer,44,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2007,Winter,35,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Winter,33,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Spring,50,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Summer,30,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Autumn,32,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2009,Winter,26,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2009,Autumn,31,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Winter,41,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Spring,30,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Summer,36,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Autumn,38,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Winter,39,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Spring,35,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Summer,36,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Autumn,31,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Winter,33,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Spring,27,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Summer,35,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Autumn,33,412,diatom,historical,Sao Miguel,True,True,matched,Azul
Azul,2015,Autumn,29,,diatom,2015,Sao Miguel,True,True,matched,Azul
Azul,2016,Winter,39,,diatom,2016,Sao Miguel,True,True,matched,Azul
Azul,2016,Spring,38,,diatom,2016,Sao Miguel,True,True,matched,Azul
Azul,2016,Autumn,36,,diatom,2016,Sao Miguel,True,True,matched,Azul
Azul,2016,Autumn,40,,diatom,2016,Sao Miguel,True,True,matched,Azul
Azul,2017,Autumn,21,,diatom,2017_2018,Sao Miguel,True,True,matched,Azul
Azul,2018,Winter,24,,diatom,2017_2018,Sao Miguel,True,True,matched,Azul
Azul,2018,Spring,32,,diatom,2017_2018,Sao Miguel,True,True,matched,Azul
Azul,2018,Summer,22,,diatom,2017_2018,Sao Miguel,True,True,matched,Azul
Azul,2024,Winter,32,,diatom,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Spring,29,,diatom,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Summer,29,,diatom,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Autumn,42,,diatom,2024,Sao Miguel,True,True,matched,Azul
Azul,2025,Winter,29,,diatom,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Spring,17,,diatom,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Summer,29,,diatom,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Autumn,27,,diatom,2025,Sao Miguel,True,True,matched,Azul
Azul,2003,Autumn,3,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Winter,6,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Spring,6,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Summer,7,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Winter,11,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Spring,14,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Summer,10,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Winter,9,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Spring,15,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Summer,14,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Winter,14,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Spring,15,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Autumn,11,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2009,Winter,15,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2009,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Winter,20,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Spring,11,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Summer,16,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Autumn,15,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Winter,19,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Spring,15,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Autumn,13,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Winter,12,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Spring,16,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Summer,12,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Autumn,7,156,macro,historical,Sao Miguel,True,True,matched,Azul
Azul,2018,Spring,10,121.0,macro,2018,Sao Miguel,True,True,matched,Azul
Azul,2024,Winter,12,,macro,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Spring,8,,macro,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Summer,10,,macro,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Autumn,7,,macro,2024,Sao Miguel,True,True,matched,Azul
Azul,2025,Winter,12,,macro,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Spring,9,,macro,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Summer,8,,macro,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Autumn,10,,macro,2025,Sao Miguel,True,True,matched,Azul
Azul,2010,Spring,9,127,macrophyte,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Spring,7,127,macrophyte,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Summer,10,127,macrophyte,historical,Sao Miguel,True,True,matched,Azul
Azul,2003,Autumn,24,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Winter,23,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Spring,28,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2004,Summer,28,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Winter,29,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Spring,32,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2005,Summer,24,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Winter,25,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Spring,20,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2006,Summer,13,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2007,Winter,14,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Winter,22,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Spring,26,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Summer,23,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2008,Autumn,23,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2009,Winter,17,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2009,Summer,16,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Winter,33,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Spring,20,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Summer,19,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2010,Autumn,29,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Winter,33,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Spring,32,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Summer,21,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Autumn,28,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Winter,24,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Spring,29,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Summer,25,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Autumn,21,279,phyto,historical,Sao Miguel,True,True,matched,Azul
Azul,2018,Winter,25,,phyto,2018,Sao Miguel,True,True,matched,Azul
Azul,2018,Spring,25,,phyto,2018,Sao Miguel,True,True,matched,Azul
Azul,2018,Summer,26,,phyto,2018,Sao Miguel,True,True,matched,Azul
Azul,2018,Autumn,18,,phyto,2018,Sao Miguel,True,True,matched,Azul
Azul,2024,Winter,21,,phyto,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Spring,20,,phyto,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Summer,8,,phyto,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Autumn,5,,phyto,2024,Sao Miguel,True,True,matched,Azul
Azul,2025,Winter,8,,phyto,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Spring,6,,phyto,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Summer,8,,phyto,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Autumn,9,,phyto,2025,Sao Miguel,True,True,matched,Azul
Azul,2024,Winter,26,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Spring,23,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Summer,10,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Azul
Azul,2024,Autumn,7,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Azul
Azul,2025,Winter,11,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Spring,9,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Summer,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Azul
Azul,2025,Autumn,9,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Azul
Azul,2011,Summer,9,110,zoo,historical,Sao Miguel,True,True,matched,Azul
Azul,2011,Autumn,19,110,zoo,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Winter,13,110,zoo,historical,Sao Miguel,True,True,matched,Azul
Azul,2012,Spring,11,110,zoo,historical,Sao Miguel,True,True,matched,Azul
Azul,2025,Spring,5,,zoo,2025,Sao Miguel,True,True,matched,Azul
Canario,2003,Autumn,33,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2004,Winter,26,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2004,Spring,27,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2004,Summer,29,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2005,Winter,26,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2005,Summer,23,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2006,Winter,28,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2006,Spring,23,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2006,Summer,26,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2007,Winter,34,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2008,Spring,25,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2008,Autumn,26,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2009,Winter,28,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2009,Autumn,25,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2010,Winter,32,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2010,Spring,34,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2010,Summer,35,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2010,Autumn,25,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2011,Winter,30,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2011,Spring,33,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2011,Summer,32,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2011,Autumn,41,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2012,Winter,40,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2012,Spring,30,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2012,Summer,27,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2012,Autumn,25,412,diatom,historical,Sao Miguel,True,True,matched,Canário
Canario,2015,Autumn,32,,diatom,2015,Sao Miguel,True,True,matched,Canário
Canario,2016,Winter,27,,diatom,2016,Sao Miguel,True,True,matched,Canário
Canario,2016,Spring,29,,diatom,2016,Sao Miguel,True,True,matched,Canário
Canario,2016,Autumn,27,,diatom,2016,Sao Miguel,True,True,matched,Canário
Canario,2016,Autumn,34,,diatom,2016,Sao Miguel,True,True,matched,Canário
Canario,2017,Autumn,24,,diatom,2017_2018,Sao Miguel,True,True,matched,Canário
Canario,2018,Winter,21,,diatom,2017_2018,Sao Miguel,True,True,matched,Canário
Canario,2018,Spring,30,,diatom,2017_2018,Sao Miguel,True,True,matched,Canário
Canario,2018,Summer,20,,diatom,2017_2018,Sao Miguel,True,True,matched,Canário
Canario,2024,Winter,37,,diatom,2024,Sao Miguel,True,True,matched,Canário
Canario,2024,Spring,14,,diatom,2024,Sao Miguel,True,True,matched,Canário
Canario,2024,Summer,26,,diatom,2024,Sao Miguel,True,True,matched,Canário
Canario,2024,Autumn,24,,diatom,2024,Sao Miguel,True,True,matched,Canário
Canario,2025,Winter,31,,diatom,2025,Sao Miguel,True,True,matched,Canário
Canario,2025,Spring,43,,diatom,2025,Sao Miguel,True,True,matched,Canário
Canario,2025,Summer,28,,diatom,2025,Sao Miguel,True,True,matched,Canário
Canario,2025,Autumn,36,,diatom,2025,Sao Miguel,True,True,matched,Canário
Canario,2003,Autumn,4,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2004,Winter,4,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2004,Spring,2,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2004,Summer,2,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2005,Winter,6,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2005,Spring,8,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2005,Summer,7,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2006,Winter,7,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2006,Spring,4,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2006,Summer,6,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2008,Spring,3,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2008,Summer,9,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2008,Autumn,7,156,macro,historical,Sao Miguel,True,True,matched,Canário
Canario,2009,Winter,9,156,macro,historical,Sao Miguel,True,True,matched,Canário
